datetime,Content_Service,Media_Service,rps,n_containers,hour,minute,second,dayofweek,is_weekend,is_peak,hour_sin,hour_cos,dow_sin,dow_cos,day_pos,day_pos_sin,day_pos_cos,lag_30s,lag_1m,lag_2m,lag_5m,lag_10m,lag_30m,lag_1h,lag_6h,lag_24h,roll_1m_mean,roll_1m_std,roll_1m_max,roll_5m_mean,roll_5m_std,roll_5m_max,roll_15m_mean,roll_15m_std,roll_15m_max,roll_30m_mean,roll_30m_std,roll_30m_max,roll_1h_mean,roll_1h_std,roll_1h_max,diff_1,diff_2,diff_10,pct_chg_1,same_time_yesterday
1995-09-05 10:45:00,6,18,24,3,10,45,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4479,0.3214,-0.9469,27.0000,39.0000,24.0000,42.0000,18.0000,21.0000,27.0000,15.0000,12.0000,25.5000,2.1213,27.0000,32.4000,6.6030,45.0000,28.4000,7.5045,45.0000,29.3500,8.3052,57.0000,30.5500,9.8312,63.0000,-3.0000,-15.0000,-18.0000,-0.1111,12.0000
1995-09-05 10:45:30,6,21,27,3,10,45,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4483,0.3194,-0.9476,24.0000,27.0000,45.0000,36.0000,15.0000,27.0000,30.0000,9.0000,21.0000,25.5000,2.1213,27.0000,31.5000,6.6708,45.0000,28.0000,7.2350,45.0000,29.3500,8.3052,57.0000,30.5250,9.8364,63.0000,3.0000,0.0000,-9.0000,0.1250,21.0000
1995-09-05 10:46:00,6,15,15,2,10,46,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4486,0.3173,-0.9483,27.0000,24.0000,39.0000,33.0000,33.0000,51.0000,30.0000,18.0000,18.0000,21.0000,8.4853,27.0000,29.7000,8.4202,45.0000,27.7000,7.5847,45.0000,28.7500,8.0098,57.0000,30.4000,9.9380,63.0000,-12.0000,-9.0000,-18.0000,-0.4444,18.0000
1995-09-05 10:46:30,6,12,15,2,10,46,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4490,0.3152,-0.9490,15.0000,27.0000,27.0000,30.0000,27.0000,45.0000,30.0000,12.0000,33.0000,15.0000,0.0000,15.0000,28.2000,9.6125,45.0000,27.5000,7.8422,45.0000,28.2500,7.9140,57.0000,30.2750,10.0369,63.0000,0.0000,-12.0000,-15.0000,0.0000,33.0000
1995-09-05 10:47:00,6,21,21,3,10,47,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4493,0.3132,-0.9497,15.0000,15.0000,24.0000,33.0000,18.0000,30.0000,30.0000,12.0000,30.0000,18.0000,4.2426,21.0000,27.0000,9.6954,45.0000,27.4000,7.9072,45.0000,28.1000,7.9654,57.0000,30.2000,10.0725,63.0000,6.0000,6.0000,-12.0000,0.4000,30.0000
1995-09-05 10:47:30,6,12,18,2,10,47,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4497,0.3111,-0.9504,21.0000,15.0000,27.0000,33.0000,27.0000,30.0000,21.0000,12.0000,21.0000,19.5000,2.1213,21.0000,25.5000,9.8234,45.0000,27.1000,8.0915,45.0000,27.9000,8.0669,57.0000,30.1750,10.0992,63.0000,-3.0000,3.0000,-15.0000,-0.1429,21.0000
1995-09-05 10:48:00,9,12,18,2,10,48,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4500,0.3090,-0.9511,18.0000,21.0000,15.0000,24.0000,21.0000,24.0000,21.0000,9.0000,15.0000,18.0000,0.0000,18.0000,24.9000,10.1045,45.0000,26.7000,8.2385,45.0000,27.8000,8.1528,57.0000,30.1500,10.1258,63.0000,0.0000,-3.0000,-6.0000,0.0000,15.0000
1995-09-05 10:48:30,6,15,18,2,10,48,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4503,0.3069,-0.9517,18.0000,18.0000,15.0000,45.0000,18.0000,21.0000,27.0000,9.0000,18.0000,18.0000,0.0000,18.0000,22.2000,7.3756,39.0000,26.6000,8.3278,45.0000,27.7500,8.2042,57.0000,30.0750,10.1825,63.0000,0.0000,0.0000,-27.0000,0.0000,18.0000
1995-09-05 10:49:00,9,36,36,4,10,49,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4507,0.3049,-0.9524,18.0000,18.0000,21.0000,39.0000,33.0000,21.0000,51.0000,24.0000,21.0000,27.0000,12.7279,36.0000,21.9000,6.6408,36.0000,26.9000,8.5029,45.0000,28.0000,8.2236,57.0000,29.9500,10.0141,63.0000,18.0000,18.0000,-3.0000,1.0000,21.0000
1995-09-05 10:49:30,12,24,27,3,10,49,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4510,0.3028,-0.9531,36.0000,18.0000,18.0000,27.0000,33.0000,39.0000,21.0000,6.0000,30.0000,31.5000,6.3640,36.0000,21.9000,6.6408,36.0000,26.8000,8.4828,45.0000,27.8000,8.0965,57.0000,30.0000,9.9840,63.0000,-9.0000,9.0000,0.0000,-0.2500,30.0000
1995-09-05 10:50:00,12,21,24,3,10,50,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4514,0.3007,-0.9537,27.0000,36.0000,18.0000,24.0000,42.0000,57.0000,21.0000,18.0000,21.0000,25.5000,2.1213,27.0000,21.9000,6.6408,36.0000,27.0000,8.3377,45.0000,27.2500,7.1441,45.0000,30.0250,9.9650,63.0000,-3.0000,-12.0000,0.0000,-0.1111,21.0000
1995-09-05 10:50:30,6,24,27,3,10,50,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4517,0.2986,-0.9544,24.0000,27.0000,18.0000,27.0000,36.0000,33.0000,21.0000,18.0000,24.0000,25.5000,2.1213,27.0000,21.9000,6.6408,36.0000,27.4000,8.0241,45.0000,27.1500,7.1041,45.0000,30.0750,9.9344,63.0000,3.0000,0.0000,0.0000,0.1250,24.0000
1995-09-05 10:51:00,9,24,27,3,10,51,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4521,0.2965,-0.9550,27.0000,24.0000,36.0000,15.0000,33.0000,24.0000,21.0000,18.0000,21.0000,27.0000,0.0000,27.0000,23.1000,6.3325,36.0000,27.2000,7.9542,45.0000,27.2000,7.0921,45.0000,30.1250,9.9034,63.0000,0.0000,3.0000,12.0000,0.0000,21.0000
1995-09-05 10:51:30,6,15,21,3,10,51,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4524,0.2945,-0.9557,27.0000,27.0000,27.0000,15.0000,30.0000,21.0000,24.0000,12.0000,12.0000,24.0000,4.2426,27.0000,23.7000,5.7359,36.0000,27.0000,8.0344,45.0000,27.2000,7.0921,45.0000,30.1000,9.9227,63.0000,-6.0000,-6.0000,6.0000,-0.2222,12.0000
1995-09-05 10:52:00,9,15,21,3,10,52,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4528,0.2924,-0.9563,21.0000,27.0000,24.0000,21.0000,33.0000,30.0000,39.0000,15.0000,18.0000,21.0000,0.0000,21.0000,23.7000,5.7359,36.0000,27.1000,7.9366,45.0000,27.0500,7.1270,45.0000,29.9500,9.9231,63.0000,0.0000,-6.0000,0.0000,0.0000,18.0000
1995-09-05 10:52:30,6,21,24,3,10,52,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4531,0.2903,-0.9569,21.0000,21.0000,27.0000,18.0000,33.0000,24.0000,42.0000,21.0000,18.0000,22.5000,2.1213,24.0000,24.3000,5.3759,36.0000,27.0000,7.9568,45.0000,27.0500,7.1270,45.0000,29.8000,9.8754,63.0000,3.0000,3.0000,6.0000,0.1429,18.0000
1995-09-05 10:53:00,6,21,27,3,10,53,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4535,0.2882,-0.9576,24.0000,21.0000,27.0000,18.0000,24.0000,33.0000,39.0000,15.0000,15.0000,25.5000,2.1213,27.0000,25.2000,4.9396,36.0000,27.2000,7.8758,45.0000,26.9500,7.0841,45.0000,29.7000,9.8421,63.0000,3.0000,6.0000,9.0000,0.1250,15.0000
1995-09-05 10:53:30,9,18,21,3,10,53,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4538,0.2861,-0.9582,27.0000,24.0000,21.0000,18.0000,45.0000,21.0000,51.0000,21.0000,27.0000,24.0000,4.2426,27.0000,25.5000,4.5277,36.0000,27.3000,7.7733,45.0000,26.9500,7.0841,45.0000,29.4500,9.6761,63.0000,-6.0000,-3.0000,3.0000,-0.2222,27.0000
1995-09-05 10:54:00,6,21,24,3,10,54,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4542,0.2840,-0.9588,21.0000,27.0000,21.0000,36.0000,39.0000,39.0000,15.0000,18.0000,15.0000,22.5000,2.1213,24.0000,24.3000,2.6268,27.0000,27.0000,7.7192,45.0000,26.7000,6.9142,45.0000,29.5250,9.5978,63.0000,3.0000,-3.0000,-12.0000,0.1429,15.0000
1995-09-05 10:54:30,9,27,30,3,10,54,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4545,0.2819,-0.9594,24.0000,21.0000,24.0000,27.0000,27.0000,24.0000,24.0000,24.0000,21.0000,27.0000,4.2426,30.0000,24.6000,3.0984,30.0000,26.9000,7.6580,45.0000,26.8000,6.9179,45.0000,29.5750,9.5844,63.0000,6.0000,9.0000,3.0000,0.2500,21.0000
1995-09-05 10:55:00,9,21,24,3,10,55,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4549,0.2798,-0.9600,30.0000,24.0000,27.0000,24.0000,24.0000,24.0000,18.0000,12.0000,27.0000,27.0000,4.2426,30.0000,24.6000,3.0984,30.0000,26.3000,7.1204,45.0000,26.8000,6.9179,45.0000,29.6250,9.5390,63.0000,-6.0000,0.0000,0.0000,-0.2000,27.0000
1995-09-05 10:55:30,9,18,24,3,10,55,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4552,0.2777,-0.9607,24.0000,30.0000,21.0000,27.0000,27.0000,36.0000,30.0000,21.0000,21.0000,24.0000,0.0000,24.0000,24.3000,2.9833,30.0000,25.9000,6.8900,45.0000,26.6000,6.8202,45.0000,29.5750,9.5527,63.0000,0.0000,-6.0000,-3.0000,0.0000,21.0000
1995-09-05 10:56:00,9,18,21,3,10,56,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4556,0.2756,-0.9613,24.0000,24.0000,24.0000,27.0000,15.0000,30.0000,36.0000,21.0000,18.0000,22.5000,2.1213,24.0000,23.7000,2.9833,30.0000,25.5000,6.8115,45.0000,26.4500,6.8431,45.0000,29.4500,9.5661,63.0000,-3.0000,-3.0000,-6.0000,-0.1250,18.0000
1995-09-05 10:56:30,12,24,27,3,10,56,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4559,0.2735,-0.9619,21.0000,24.0000,30.0000,21.0000,15.0000,27.0000,36.0000,15.0000,18.0000,24.0000,4.2426,27.0000,24.3000,2.9833,30.0000,25.4000,6.7650,45.0000,26.4500,6.8431,45.0000,29.3750,9.5496,63.0000,6.0000,3.0000,6.0000,0.2857,18.0000
1995-09-05 10:57:00,9,45,51,6,10,57,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4562,0.2714,-0.9625,27.0000,21.0000,24.0000,21.0000,21.0000,27.0000,57.0000,21.0000,18.0000,39.0000,16.9706,51.0000,27.3000,8.7693,51.0000,26.0000,8.1240,51.0000,26.8500,7.5416,51.0000,29.3250,9.4185,63.0000,24.0000,30.0000,30.0000,0.8889,18.0000
1995-09-05 10:57:30,9,36,42,5,10,57,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4566,0.2693,-0.9630,51.0000,27.0000,24.0000,24.0000,18.0000,33.0000,60.0000,12.0000,18.0000,46.5000,6.3640,51.0000,29.1000,9.8031,51.0000,26.3000,8.5466,51.0000,27.0000,7.7525,51.0000,29.1750,9.0625,63.0000,-9.0000,15.0000,18.0000,-0.1765,18.0000
1995-09-05 10:58:00,12,21,24,3,10,58,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4569,0.2672,-0.9636,42.0000,51.0000,21.0000,27.0000,18.0000,24.0000,39.0000,24.0000,18.0000,33.0000,12.7279,42.0000,28.8000,9.9197,51.0000,26.3000,8.5466,51.0000,27.0000,7.7525,51.0000,29.0500,9.0292,63.0000,-18.0000,-27.0000,-3.0000,-0.4286,18.0000
1995-09-05 10:58:30,12,21,27,3,10,58,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4573,0.2651,-0.9642,24.0000,42.0000,27.0000,21.0000,18.0000,24.0000,42.0000,15.0000,21.0000,25.5000,2.1213,27.0000,29.4000,9.5708,51.0000,25.7000,7.7866,51.0000,27.0500,7.7425,51.0000,28.9250,8.9519,63.0000,3.0000,-15.0000,6.0000,0.1250,21.0000
1995-09-05 10:59:00,6,18,24,3,10,59,0,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4576,0.2630,-0.9648,27.0000,24.0000,51.0000,24.0000,36.0000,21.0000,45.0000,3.0000,12.0000,25.5000,2.1213,27.0000,29.4000,9.5708,51.0000,25.2000,7.3738,51.0000,27.1000,7.7124,51.0000,28.7500,8.8396,63.0000,-3.0000,0.0000,0.0000,-0.1111,12.0000
1995-09-05 10:59:30,15,27,39,4,10,59,30,1,0,1,0.5000,-0.8660,0.7818,0.6235,0.4580,0.2609,-0.9654,24.0000,27.0000,42.0000,30.0000,27.0000,30.0000,30.0000,9.0000,21.0000,31.5000,10.6066,39.0000,30.3000,10.0449,51.0000,25.6000,7.7886,51.0000,27.2500,7.8560,51.0000,28.8250,8.8883,63.0000,15.0000,12.0000,9.0000,0.6250,21.0000
1995-09-05 11:00:00,9,21,21,3,11,0,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4583,0.2588,-0.9659,39.0000,24.0000,24.0000,24.0000,24.0000,39.0000,42.0000,12.0000,18.0000,30.0000,12.7279,39.0000,30.0000,10.2956,51.0000,25.5000,7.8290,51.0000,26.9500,7.7425,51.0000,28.6500,8.8333,63.0000,-18.0000,-3.0000,-3.0000,-0.4615,18.0000
1995-09-05 11:00:30,9,15,18,2,11,0,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4587,0.2567,-0.9665,21.0000,39.0000,27.0000,24.0000,27.0000,39.0000,33.0000,9.0000,18.0000,19.5000,2.1213,21.0000,29.4000,10.8444,51.0000,25.2000,7.9412,51.0000,26.6000,7.6628,51.0000,28.5250,8.8773,63.0000,-3.0000,-21.0000,-6.0000,-0.1429,18.0000
1995-09-05 11:01:00,9,15,18,2,11,1,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4590,0.2546,-0.9670,18.0000,21.0000,24.0000,21.0000,27.0000,24.0000,33.0000,6.0000,33.0000,18.0000,0.0000,18.0000,29.1000,11.1400,51.0000,25.3000,7.8263,51.0000,26.5000,7.7361,51.0000,28.4000,8.9192,63.0000,0.0000,-3.0000,-3.0000,0.0000,33.0000
1995-09-05 11:01:30,9,21,21,3,11,1,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4594,0.2525,-0.9676,18.0000,18.0000,39.0000,27.0000,21.0000,21.0000,36.0000,9.0000,24.0000,19.5000,2.1213,21.0000,28.5000,11.4237,51.0000,25.5000,7.6282,51.0000,26.5000,7.7361,51.0000,28.2750,8.9169,63.0000,3.0000,3.0000,-6.0000,0.1667,24.0000
1995-09-05 11:02:00,12,24,30,3,11,2,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4597,0.2504,-0.9681,21.0000,18.0000,21.0000,51.0000,21.0000,24.0000,39.0000,6.0000,27.0000,25.5000,6.3640,30.0000,26.4000,8.3427,42.0000,25.8000,7.6221,51.0000,26.6000,7.7420,51.0000,28.2000,8.8637,63.0000,9.0000,12.0000,-21.0000,0.4286,27.0000
1995-09-05 11:02:30,12,33,45,5,11,2,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4601,0.2483,-0.9687,30.0000,21.0000,18.0000,42.0000,24.0000,27.0000,33.0000,18.0000,18.0000,37.5000,10.6066,45.0000,26.7000,8.9944,45.0000,26.7000,8.2385,51.0000,26.9000,8.0983,51.0000,28.3000,8.9851,63.0000,15.0000,24.0000,3.0000,0.5000,18.0000
1995-09-05 11:03:00,12,30,36,4,11,3,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4604,0.2462,-0.9692,45.0000,30.0000,18.0000,24.0000,27.0000,30.0000,30.0000,18.0000,12.0000,40.5000,6.3640,45.0000,27.9000,9.3862,45.0000,27.3000,8.2385,51.0000,27.0000,8.1740,51.0000,28.3500,9.0113,63.0000,-9.0000,6.0000,12.0000,-0.2000,12.0000
1995-09-05 11:03:30,6,15,18,2,11,3,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4608,0.2440,-0.9698,36.0000,45.0000,21.0000,27.0000,21.0000,21.0000,36.0000,9.0000,15.0000,27.0000,12.7279,36.0000,27.0000,9.8995,45.0000,27.3000,8.2385,51.0000,26.9500,8.2203,51.0000,28.2000,9.0327,63.0000,-18.0000,-27.0000,-9.0000,-0.5000,15.0000
1995-09-05 11:04:00,15,18,21,3,11,4,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4611,0.2419,-0.9703,18.0000,36.0000,30.0000,24.0000,24.0000,27.0000,24.0000,6.0000,21.0000,19.5000,2.1213,21.0000,26.7000,10.0449,45.0000,26.8000,8.1469,51.0000,26.8500,8.2561,51.0000,28.1750,9.0486,63.0000,3.0000,-15.0000,-3.0000,0.1667,21.0000
1995-09-05 11:04:30,12,18,21,3,11,4,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4615,0.2398,-0.9708,21.0000,18.0000,45.0000,39.0000,30.0000,30.0000,30.0000,18.0000,27.0000,21.0000,0.0000,21.0000,24.9000,9.1706,45.0000,26.6000,8.2152,51.0000,26.7000,8.2796,51.0000,28.1000,9.0706,63.0000,0.0000,3.0000,-18.0000,0.0000,27.0000
1995-09-05 11:05:00,9,15,21,3,11,5,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4618,0.2377,-0.9713,21.0000,21.0000,36.0000,21.0000,24.0000,18.0000,39.0000,15.0000,12.0000,21.0000,0.0000,21.0000,24.9000,9.1706,45.0000,26.5000,8.2661,51.0000,26.7500,8.2352,51.0000,27.9500,9.0376,63.0000,0.0000,0.0000,0.0000,0.0000,12.0000
1995-09-05 11:05:30,6,21,21,3,11,5,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4622,0.2356,-0.9719,21.0000,21.0000,18.0000,18.0000,24.0000,15.0000,21.0000,15.0000,18.0000,21.0000,0.0000,21.0000,25.2000,8.9666,45.0000,26.3000,8.3259,51.0000,26.8500,8.1258,51.0000,27.9500,9.0376,63.0000,0.0000,0.0000,3.0000,0.0000,18.0000
1995-09-05 11:06:00,12,30,36,4,11,6,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4625,0.2334,-0.9724,21.0000,21.0000,21.0000,18.0000,21.0000,33.0000,36.0000,12.0000,15.0000,28.5000,10.6066,36.0000,27.0000,9.1652,45.0000,26.6000,8.5121,51.0000,26.9000,8.1733,51.0000,27.9500,9.0376,63.0000,15.0000,15.0000,18.0000,0.7143,15.0000
1995-09-05 11:06:30,9,27,33,4,11,6,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4628,0.2313,-0.9729,36.0000,21.0000,21.0000,21.0000,27.0000,27.0000,30.0000,12.0000,21.0000,34.5000,2.1213,36.0000,28.2000,9.0774,45.0000,27.0000,8.5218,51.0000,27.0000,8.2112,51.0000,27.9750,9.0475,63.0000,-3.0000,12.0000,12.0000,-0.0833,21.0000
1995-09-05 11:07:00,9,36,39,4,11,7,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4632,0.2292,-0.9734,33.0000,36.0000,21.0000,30.0000,51.0000,18.0000,36.0000,18.0000,27.0000,36.0000,4.2426,39.0000,29.1000,9.7005,45.0000,27.6000,8.7162,51.0000,27.3500,8.2684,51.0000,28.0000,9.0739,63.0000,6.0000,3.0000,9.0000,0.1818,27.0000
1995-09-05 11:07:30,6,24,27,3,11,7,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4635,0.2271,-0.9739,39.0000,33.0000,21.0000,45.0000,42.0000,27.0000,30.0000,18.0000,27.0000,33.0000,8.4853,39.0000,27.3000,7.9310,39.0000,27.7000,8.6907,51.0000,27.3500,8.2684,51.0000,27.9750,9.0725,63.0000,-12.0000,-6.0000,-18.0000,-0.3077,27.0000
1995-09-05 11:08:00,6,12,15,2,11,8,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4639,0.2250,-0.9744,27.0000,39.0000,36.0000,36.0000,24.0000,21.0000,39.0000,12.0000,18.0000,21.0000,8.4853,27.0000,25.2000,8.1486,39.0000,27.3000,8.9948,51.0000,27.2500,8.3820,51.0000,27.7750,9.0919,63.0000,-12.0000,-24.0000,-21.0000,-0.4444,18.0000
1995-09-05 11:08:30,9,27,27,3,11,8,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4642,0.2228,-0.9749,15.0000,27.0000,33.0000,18.0000,27.0000,18.0000,27.0000,9.0000,21.0000,21.0000,8.4853,27.0000,26.1000,7.7524,39.0000,27.5000,8.9163,51.0000,27.4000,8.2938,51.0000,27.7750,9.0919,63.0000,12.0000,0.0000,9.0000,0.8000,21.0000
1995-09-05 11:09:00,9,30,33,4,11,9,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4646,0.2207,-0.9753,27.0000,15.0000,39.0000,21.0000,24.0000,33.0000,45.0000,9.0000,18.0000,30.0000,4.2426,33.0000,27.3000,7.8038,39.0000,27.8000,8.9458,51.0000,27.4000,8.2938,51.0000,27.6750,8.9660,63.0000,6.0000,18.0000,12.0000,0.2222,18.0000
1995-09-05 11:09:30,9,18,24,3,11,9,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4649,0.2186,-0.9758,33.0000,27.0000,27.0000,21.0000,39.0000,33.0000,30.0000,9.0000,24.0000,28.5000,6.3640,33.0000,27.6000,7.5895,39.0000,27.6000,8.9620,51.0000,27.2500,8.2721,51.0000,27.6250,8.9697,63.0000,-9.0000,-3.0000,3.0000,-0.2727,24.0000
1995-09-05 11:10:00,6,18,21,3,11,10,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4653,0.2164,-0.9763,24.0000,33.0000,15.0000,21.0000,21.0000,42.0000,42.0000,9.0000,24.0000,22.5000,2.1213,24.0000,27.6000,7.5895,39.0000,27.5000,9.0201,51.0000,26.9000,8.0795,51.0000,27.4500,8.8914,63.0000,-3.0000,-12.0000,0.0000,-0.1250,24.0000
1995-09-05 11:10:30,18,18,27,3,11,10,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4656,0.2143,-0.9768,21.0000,24.0000,27.0000,21.0000,18.0000,36.0000,27.0000,12.0000,18.0000,24.0000,4.2426,27.0000,28.2000,7.2388,39.0000,27.6000,8.9966,51.0000,26.7500,7.9907,51.0000,27.4500,8.8914,63.0000,6.0000,3.0000,6.0000,0.2857,18.0000
1995-09-05 11:11:00,9,27,30,3,11,11,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4660,0.2122,-0.9772,27.0000,21.0000,33.0000,36.0000,18.0000,33.0000,18.0000,18.0000,21.0000,28.5000,2.1213,30.0000,27.6000,6.7528,39.0000,27.9000,8.9186,51.0000,26.7000,7.9603,51.0000,27.5500,8.8516,63.0000,3.0000,9.0000,-6.0000,0.1111,21.0000
1995-09-05 11:11:30,12,30,30,3,11,11,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4663,0.2100,-0.9777,30.0000,27.0000,24.0000,33.0000,21.0000,30.0000,18.0000,18.0000,24.0000,30.0000,0.0000,30.0000,27.3000,6.5498,39.0000,28.0000,8.9250,51.0000,26.7000,7.9603,51.0000,27.6500,8.8105,63.0000,0.0000,3.0000,-3.0000,0.0000,24.0000
1995-09-05 11:12:00,12,27,30,3,11,12,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4667,0.2079,-0.9781,30.0000,30.0000,21.0000,39.0000,30.0000,33.0000,15.0000,12.0000,33.0000,30.0000,0.0000,30.0000,26.4000,5.2536,33.0000,27.3000,7.8131,45.0000,26.6500,7.9294,51.0000,27.7750,8.7356,63.0000,0.0000,0.0000,-9.0000,0.0000,33.0000
1995-09-05 11:12:30,9,24,27,3,11,12,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4670,0.2058,-0.9786,30.0000,30.0000,27.0000,27.0000,45.0000,33.0000,15.0000,9.0000,24.0000,28.5000,2.1213,30.0000,26.4000,5.2536,33.0000,26.8000,7.3033,45.0000,26.5500,7.8857,51.0000,27.8750,8.6564,63.0000,-3.0000,-3.0000,0.0000,-0.1000,24.0000
1995-09-05 11:13:00,9,21,21,3,11,13,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4674,0.2036,-0.9790,27.0000,30.0000,30.0000,15.0000,36.0000,24.0000,21.0000,9.0000,21.0000,24.0000,4.2426,27.0000,27.0000,4.0000,33.0000,26.7000,7.3632,45.0000,26.5000,7.9116,51.0000,27.8750,8.6564,63.0000,-6.0000,-9.0000,6.0000,-0.2222,21.0000
1995-09-05 11:13:30,12,24,27,3,11,13,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4677,0.2015,-0.9795,21.0000,27.0000,30.0000,27.0000,18.0000,45.0000,24.0000,9.0000,15.0000,24.0000,4.2426,27.0000,27.0000,4.0000,33.0000,26.7000,7.3632,45.0000,26.2000,7.5303,51.0000,27.9000,8.6495,63.0000,6.0000,0.0000,0.0000,0.2857,15.0000
1995-09-05 11:14:00,12,39,42,5,11,14,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4681,0.1994,-0.9799,27.0000,21.0000,30.0000,33.0000,21.0000,39.0000,21.0000,12.0000,15.0000,34.5000,10.6066,42.0000,27.9000,6.0083,42.0000,27.3000,7.8527,45.0000,26.2500,7.6261,51.0000,28.0750,8.7208,63.0000,15.0000,21.0000,9.0000,0.5556,15.0000
1995-09-05 11:14:30,9,36,36,4,11,14,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4684,0.1972,-0.9804,42.0000,27.0000,27.0000,24.0000,21.0000,27.0000,63.0000,9.0000,18.0000,39.0000,4.2426,42.0000,29.1000,6.3325,42.0000,27.2000,7.7165,45.0000,26.4000,7.7289,51.0000,27.8500,8.1412,57.0000,-6.0000,9.0000,12.0000,-0.1429,18.0000
1995-09-05 11:15:00,9,21,24,3,11,15,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4688,0.1951,-0.9808,36.0000,42.0000,21.0000,21.0000,21.0000,24.0000,21.0000,18.0000,15.0000,30.0000,8.4853,36.0000,29.4000,5.9666,42.0000,27.3000,7.6526,45.0000,26.4000,7.7289,51.0000,27.8750,8.1246,57.0000,-12.0000,-18.0000,3.0000,-0.3333,15.0000
1995-09-05 11:15:30,9,18,24,3,11,15,30,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4691,0.1930,-0.9812,24.0000,36.0000,27.0000,27.0000,21.0000,27.0000,27.0000,12.0000,24.0000,24.0000,0.0000,24.0000,29.1000,6.1725,42.0000,27.5000,7.4776,45.0000,26.3500,7.7346,51.0000,27.8500,8.1319,57.0000,0.0000,-12.0000,-3.0000,0.0000,24.0000
1995-09-05 11:16:00,9,18,27,3,11,16,0,1,0,1,0.2588,-0.9659,0.7818,0.6235,0.4694,0.1908,-0.9816,24.0000,24.0000,42.0000,30.0000,36.0000,15.0000,51.0000,12.0000,30.0000,25.5000,2.1213,27.0000,28.8000,6.1968,42.0000,27.8000,7.2607,45.0000,26.5500,7.5900,51.0000,27.6500,7.8480,57.0000,3.0000,3.0000,-3.0000,0.1250,30.0000
